category,character,drop_rule,effect,id,lore,name,region,salvage,source_type,tier
housing,alle,Teil regionaler Drop- und Questbelohnungstabellen.,Sitzmoebel mit kleinen eingeritzten Namen.,loot_house_torfbank,Sitzmoebel mit kleinen eingeritzten Namen.,Housing: Torfbank von Fackelruh,Graumarsch,nicht zerlegen,random_drop_material_cosmetic,gewoehnlich
housing,alle,Teil regionaler Drop- und Questbelohnungstabellen.,"Bodenobjekt, reflektiert Lagerfeuerlicht.",loot_house_spiegelteppich,"Bodenobjekt, reflektiert Lagerfeuerlicht.",Housing: Spiegelteppich,Sonnenglasweite,nicht zerlegen,random_drop_material_cosmetic,veredelt
housing,alle,Teil regionaler Drop- und Questbelohnungstabellen.,Kleiner Gartenplot fuer Alchemie und Erinnerungsblumen.,loot_house_wurzelgarten,Kleiner Gartenplot fuer Alchemie und Erinnerungsblumen.,Housing: Wurzelgarten-Parzelle,Wurzelwald Nhal,nicht zerlegen,random_drop_material_cosmetic,selten
housing,alle,Teil regionaler Drop- und Questbelohnungstabellen.,"Dekoration, dient auch als Vehicle-Mod-Display.",loot_house_werftkran,"Dekoration, dient auch als Vehicle-Mod-Display.",Housing: Mini-Werftkran,Eisenbrandkueste,nicht zerlegen,random_drop_material_cosmetic,signatur
housing,alle,Teil regionaler Drop- und Questbelohnungstabellen.,Zeigt getroffene Fraktionsentscheidungen.,loot_house_eidtafel,Zeigt getroffene Fraktionsentscheidungen.,Housing: Eidtafel,Hochkamm der Eidwacht,nicht zerlegen,random_drop_material_cosmetic,selten
housing,alle,Teil regionaler Drop- und Questbelohnungstabellen.,"Leuchtet staerker, wenn ein Spieler im Haus luegt. Rein kosmetisch.",loot_house_schachtlampe,"Leuchtet staerker, wenn ein Spieler im Haus luegt. Rein kosmetisch.",Housing: Schachtlampe Null,Dunkelgrund,nicht zerlegen,random_drop_material_cosmetic,relikt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Kritischer Riss verbessert einen klar lesbaren Build-Aspekt und ist nur in Graumarsch im normalen Pool.,loot_affix_132,Kleiner Bauteil mit regionaler Handschrift aus Graumarsch.,Mod: Kritischer Riss aus Graumarsch,Graumarsch,Modsplitter,random_drop_affix,gewoehnlich
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Hitzereserve verbessert einen klar lesbaren Build-Aspekt und ist nur in Graumarsch im normalen Pool.,loot_affix_133,Kleiner Bauteil mit regionaler Handschrift aus Graumarsch.,Mod: Hitzereserve aus Graumarsch,Graumarsch,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Schildbiss verbessert einen klar lesbaren Build-Aspekt und ist nur in Graumarsch im normalen Pool.,loot_affix_134,Kleiner Bauteil mit regionaler Handschrift aus Graumarsch.,Mod: Schildbiss aus Graumarsch,Graumarsch,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Driftfenster verbessert einen klar lesbaren Build-Aspekt und ist nur in Graumarsch im normalen Pool.,loot_affix_135,Kleiner Bauteil mit regionaler Handschrift aus Graumarsch.,Mod: Driftfenster aus Graumarsch,Graumarsch,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Echo-Reichweite verbessert einen klar lesbaren Build-Aspekt und ist nur in Graumarsch im normalen Pool.,loot_affix_136,Kleiner Bauteil mit regionaler Handschrift aus Graumarsch.,Mod: Echo-Reichweite aus Graumarsch,Graumarsch,Modsplitter,random_drop_affix,signatur
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Rammwinkel verbessert einen klar lesbaren Build-Aspekt und ist nur in Graumarsch im normalen Pool.,loot_affix_137,Kleiner Bauteil mit regionaler Handschrift aus Graumarsch.,Mod: Rammwinkel aus Graumarsch,Graumarsch,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Statusdauer verbessert einen klar lesbaren Build-Aspekt und ist nur in Graumarsch im normalen Pool.,loot_affix_138,Kleiner Bauteil mit regionaler Handschrift aus Graumarsch.,Mod: Statusdauer aus Graumarsch,Graumarsch,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Koop-Funke verbessert einen klar lesbaren Build-Aspekt und ist nur in Graumarsch im normalen Pool.,loot_affix_139,Kleiner Bauteil mit regionaler Handschrift aus Graumarsch.,Mod: Koop-Funke aus Graumarsch,Graumarsch,Modsplitter,random_drop_affix,relikt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Kritischer Riss verbessert einen klar lesbaren Build-Aspekt und ist nur in Sonnenglasweite im normalen Pool.,loot_affix_140,Kleiner Bauteil mit regionaler Handschrift aus Sonnenglasweite.,Mod: Kritischer Riss aus Sonnenglasweite,Sonnenglasweite,Modsplitter,random_drop_affix,gewoehnlich
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Hitzereserve verbessert einen klar lesbaren Build-Aspekt und ist nur in Sonnenglasweite im normalen Pool.,loot_affix_141,Kleiner Bauteil mit regionaler Handschrift aus Sonnenglasweite.,Mod: Hitzereserve aus Sonnenglasweite,Sonnenglasweite,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Schildbiss verbessert einen klar lesbaren Build-Aspekt und ist nur in Sonnenglasweite im normalen Pool.,loot_affix_142,Kleiner Bauteil mit regionaler Handschrift aus Sonnenglasweite.,Mod: Schildbiss aus Sonnenglasweite,Sonnenglasweite,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Driftfenster verbessert einen klar lesbaren Build-Aspekt und ist nur in Sonnenglasweite im normalen Pool.,loot_affix_143,Kleiner Bauteil mit regionaler Handschrift aus Sonnenglasweite.,Mod: Driftfenster aus Sonnenglasweite,Sonnenglasweite,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Echo-Reichweite verbessert einen klar lesbaren Build-Aspekt und ist nur in Sonnenglasweite im normalen Pool.,loot_affix_144,Kleiner Bauteil mit regionaler Handschrift aus Sonnenglasweite.,Mod: Echo-Reichweite aus Sonnenglasweite,Sonnenglasweite,Modsplitter,random_drop_affix,signatur
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Rammwinkel verbessert einen klar lesbaren Build-Aspekt und ist nur in Sonnenglasweite im normalen Pool.,loot_affix_145,Kleiner Bauteil mit regionaler Handschrift aus Sonnenglasweite.,Mod: Rammwinkel aus Sonnenglasweite,Sonnenglasweite,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Statusdauer verbessert einen klar lesbaren Build-Aspekt und ist nur in Sonnenglasweite im normalen Pool.,loot_affix_146,Kleiner Bauteil mit regionaler Handschrift aus Sonnenglasweite.,Mod: Statusdauer aus Sonnenglasweite,Sonnenglasweite,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Koop-Funke verbessert einen klar lesbaren Build-Aspekt und ist nur in Sonnenglasweite im normalen Pool.,loot_affix_147,Kleiner Bauteil mit regionaler Handschrift aus Sonnenglasweite.,Mod: Koop-Funke aus Sonnenglasweite,Sonnenglasweite,Modsplitter,random_drop_affix,relikt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Kritischer Riss verbessert einen klar lesbaren Build-Aspekt und ist nur in Wurzelwald Nhal im normalen Pool.,loot_affix_148,Kleiner Bauteil mit regionaler Handschrift aus Wurzelwald Nhal.,Mod: Kritischer Riss aus Wurzelwald Nhal,Wurzelwald Nhal,Modsplitter,random_drop_affix,gewoehnlich
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Hitzereserve verbessert einen klar lesbaren Build-Aspekt und ist nur in Wurzelwald Nhal im normalen Pool.,loot_affix_149,Kleiner Bauteil mit regionaler Handschrift aus Wurzelwald Nhal.,Mod: Hitzereserve aus Wurzelwald Nhal,Wurzelwald Nhal,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Schildbiss verbessert einen klar lesbaren Build-Aspekt und ist nur in Wurzelwald Nhal im normalen Pool.,loot_affix_150,Kleiner Bauteil mit regionaler Handschrift aus Wurzelwald Nhal.,Mod: Schildbiss aus Wurzelwald Nhal,Wurzelwald Nhal,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Driftfenster verbessert einen klar lesbaren Build-Aspekt und ist nur in Wurzelwald Nhal im normalen Pool.,loot_affix_151,Kleiner Bauteil mit regionaler Handschrift aus Wurzelwald Nhal.,Mod: Driftfenster aus Wurzelwald Nhal,Wurzelwald Nhal,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Echo-Reichweite verbessert einen klar lesbaren Build-Aspekt und ist nur in Wurzelwald Nhal im normalen Pool.,loot_affix_152,Kleiner Bauteil mit regionaler Handschrift aus Wurzelwald Nhal.,Mod: Echo-Reichweite aus Wurzelwald Nhal,Wurzelwald Nhal,Modsplitter,random_drop_affix,signatur
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Rammwinkel verbessert einen klar lesbaren Build-Aspekt und ist nur in Wurzelwald Nhal im normalen Pool.,loot_affix_153,Kleiner Bauteil mit regionaler Handschrift aus Wurzelwald Nhal.,Mod: Rammwinkel aus Wurzelwald Nhal,Wurzelwald Nhal,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Statusdauer verbessert einen klar lesbaren Build-Aspekt und ist nur in Wurzelwald Nhal im normalen Pool.,loot_affix_154,Kleiner Bauteil mit regionaler Handschrift aus Wurzelwald Nhal.,Mod: Statusdauer aus Wurzelwald Nhal,Wurzelwald Nhal,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Koop-Funke verbessert einen klar lesbaren Build-Aspekt und ist nur in Wurzelwald Nhal im normalen Pool.,loot_affix_155,Kleiner Bauteil mit regionaler Handschrift aus Wurzelwald Nhal.,Mod: Koop-Funke aus Wurzelwald Nhal,Wurzelwald Nhal,Modsplitter,random_drop_affix,relikt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Kritischer Riss verbessert einen klar lesbaren Build-Aspekt und ist nur in Eisenbrandkueste im normalen Pool.,loot_affix_156,Kleiner Bauteil mit regionaler Handschrift aus Eisenbrandkueste.,Mod: Kritischer Riss aus Eisenbrandkueste,Eisenbrandkueste,Modsplitter,random_drop_affix,gewoehnlich
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Hitzereserve verbessert einen klar lesbaren Build-Aspekt und ist nur in Eisenbrandkueste im normalen Pool.,loot_affix_157,Kleiner Bauteil mit regionaler Handschrift aus Eisenbrandkueste.,Mod: Hitzereserve aus Eisenbrandkueste,Eisenbrandkueste,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Schildbiss verbessert einen klar lesbaren Build-Aspekt und ist nur in Eisenbrandkueste im normalen Pool.,loot_affix_158,Kleiner Bauteil mit regionaler Handschrift aus Eisenbrandkueste.,Mod: Schildbiss aus Eisenbrandkueste,Eisenbrandkueste,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Driftfenster verbessert einen klar lesbaren Build-Aspekt und ist nur in Eisenbrandkueste im normalen Pool.,loot_affix_159,Kleiner Bauteil mit regionaler Handschrift aus Eisenbrandkueste.,Mod: Driftfenster aus Eisenbrandkueste,Eisenbrandkueste,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Echo-Reichweite verbessert einen klar lesbaren Build-Aspekt und ist nur in Eisenbrandkueste im normalen Pool.,loot_affix_160,Kleiner Bauteil mit regionaler Handschrift aus Eisenbrandkueste.,Mod: Echo-Reichweite aus Eisenbrandkueste,Eisenbrandkueste,Modsplitter,random_drop_affix,signatur
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Rammwinkel verbessert einen klar lesbaren Build-Aspekt und ist nur in Eisenbrandkueste im normalen Pool.,loot_affix_161,Kleiner Bauteil mit regionaler Handschrift aus Eisenbrandkueste.,Mod: Rammwinkel aus Eisenbrandkueste,Eisenbrandkueste,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Statusdauer verbessert einen klar lesbaren Build-Aspekt und ist nur in Eisenbrandkueste im normalen Pool.,loot_affix_162,Kleiner Bauteil mit regionaler Handschrift aus Eisenbrandkueste.,Mod: Statusdauer aus Eisenbrandkueste,Eisenbrandkueste,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Koop-Funke verbessert einen klar lesbaren Build-Aspekt und ist nur in Eisenbrandkueste im normalen Pool.,loot_affix_163,Kleiner Bauteil mit regionaler Handschrift aus Eisenbrandkueste.,Mod: Koop-Funke aus Eisenbrandkueste,Eisenbrandkueste,Modsplitter,random_drop_affix,relikt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Kritischer Riss verbessert einen klar lesbaren Build-Aspekt und ist nur in Hochkamm der Eidwacht im normalen Pool.,loot_affix_164,Kleiner Bauteil mit regionaler Handschrift aus Hochkamm der Eidwacht.,Mod: Kritischer Riss aus Hochkamm der Eidwacht,Hochkamm der Eidwacht,Modsplitter,random_drop_affix,gewoehnlich
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Hitzereserve verbessert einen klar lesbaren Build-Aspekt und ist nur in Hochkamm der Eidwacht im normalen Pool.,loot_affix_165,Kleiner Bauteil mit regionaler Handschrift aus Hochkamm der Eidwacht.,Mod: Hitzereserve aus Hochkamm der Eidwacht,Hochkamm der Eidwacht,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Schildbiss verbessert einen klar lesbaren Build-Aspekt und ist nur in Hochkamm der Eidwacht im normalen Pool.,loot_affix_166,Kleiner Bauteil mit regionaler Handschrift aus Hochkamm der Eidwacht.,Mod: Schildbiss aus Hochkamm der Eidwacht,Hochkamm der Eidwacht,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Driftfenster verbessert einen klar lesbaren Build-Aspekt und ist nur in Hochkamm der Eidwacht im normalen Pool.,loot_affix_167,Kleiner Bauteil mit regionaler Handschrift aus Hochkamm der Eidwacht.,Mod: Driftfenster aus Hochkamm der Eidwacht,Hochkamm der Eidwacht,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Echo-Reichweite verbessert einen klar lesbaren Build-Aspekt und ist nur in Hochkamm der Eidwacht im normalen Pool.,loot_affix_168,Kleiner Bauteil mit regionaler Handschrift aus Hochkamm der Eidwacht.,Mod: Echo-Reichweite aus Hochkamm der Eidwacht,Hochkamm der Eidwacht,Modsplitter,random_drop_affix,signatur
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Rammwinkel verbessert einen klar lesbaren Build-Aspekt und ist nur in Hochkamm der Eidwacht im normalen Pool.,loot_affix_169,Kleiner Bauteil mit regionaler Handschrift aus Hochkamm der Eidwacht.,Mod: Rammwinkel aus Hochkamm der Eidwacht,Hochkamm der Eidwacht,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Statusdauer verbessert einen klar lesbaren Build-Aspekt und ist nur in Hochkamm der Eidwacht im normalen Pool.,loot_affix_170,Kleiner Bauteil mit regionaler Handschrift aus Hochkamm der Eidwacht.,Mod: Statusdauer aus Hochkamm der Eidwacht,Hochkamm der Eidwacht,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Koop-Funke verbessert einen klar lesbaren Build-Aspekt und ist nur in Hochkamm der Eidwacht im normalen Pool.,loot_affix_171,Kleiner Bauteil mit regionaler Handschrift aus Hochkamm der Eidwacht.,Mod: Koop-Funke aus Hochkamm der Eidwacht,Hochkamm der Eidwacht,Modsplitter,random_drop_affix,relikt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Kritischer Riss verbessert einen klar lesbaren Build-Aspekt und ist nur in Dunkelgrund im normalen Pool.,loot_affix_172,Kleiner Bauteil mit regionaler Handschrift aus Dunkelgrund.,Mod: Kritischer Riss aus Dunkelgrund,Dunkelgrund,Modsplitter,random_drop_affix,gewoehnlich
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Hitzereserve verbessert einen klar lesbaren Build-Aspekt und ist nur in Dunkelgrund im normalen Pool.,loot_affix_173,Kleiner Bauteil mit regionaler Handschrift aus Dunkelgrund.,Mod: Hitzereserve aus Dunkelgrund,Dunkelgrund,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Schildbiss verbessert einen klar lesbaren Build-Aspekt und ist nur in Dunkelgrund im normalen Pool.,loot_affix_174,Kleiner Bauteil mit regionaler Handschrift aus Dunkelgrund.,Mod: Schildbiss aus Dunkelgrund,Dunkelgrund,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Driftfenster verbessert einen klar lesbaren Build-Aspekt und ist nur in Dunkelgrund im normalen Pool.,loot_affix_175,Kleiner Bauteil mit regionaler Handschrift aus Dunkelgrund.,Mod: Driftfenster aus Dunkelgrund,Dunkelgrund,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Echo-Reichweite verbessert einen klar lesbaren Build-Aspekt und ist nur in Dunkelgrund im normalen Pool.,loot_affix_176,Kleiner Bauteil mit regionaler Handschrift aus Dunkelgrund.,Mod: Echo-Reichweite aus Dunkelgrund,Dunkelgrund,Modsplitter,random_drop_affix,signatur
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Rammwinkel verbessert einen klar lesbaren Build-Aspekt und ist nur in Dunkelgrund im normalen Pool.,loot_affix_177,Kleiner Bauteil mit regionaler Handschrift aus Dunkelgrund.,Mod: Rammwinkel aus Dunkelgrund,Dunkelgrund,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Statusdauer verbessert einen klar lesbaren Build-Aspekt und ist nur in Dunkelgrund im normalen Pool.,loot_affix_178,Kleiner Bauteil mit regionaler Handschrift aus Dunkelgrund.,Mod: Statusdauer aus Dunkelgrund,Dunkelgrund,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Koop-Funke verbessert einen klar lesbaren Build-Aspekt und ist nur in Dunkelgrund im normalen Pool.,loot_affix_179,Kleiner Bauteil mit regionaler Handschrift aus Dunkelgrund.,Mod: Koop-Funke aus Dunkelgrund,Dunkelgrund,Modsplitter,random_drop_affix,relikt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Kritischer Riss verbessert einen klar lesbaren Build-Aspekt und ist nur in Scherbenkrone im normalen Pool.,loot_affix_180,Kleiner Bauteil mit regionaler Handschrift aus Scherbenkrone.,Mod: Kritischer Riss aus Scherbenkrone,Scherbenkrone,Modsplitter,random_drop_affix,gewoehnlich
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Hitzereserve verbessert einen klar lesbaren Build-Aspekt und ist nur in Scherbenkrone im normalen Pool.,loot_affix_181,Kleiner Bauteil mit regionaler Handschrift aus Scherbenkrone.,Mod: Hitzereserve aus Scherbenkrone,Scherbenkrone,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Schildbiss verbessert einen klar lesbaren Build-Aspekt und ist nur in Scherbenkrone im normalen Pool.,loot_affix_182,Kleiner Bauteil mit regionaler Handschrift aus Scherbenkrone.,Mod: Schildbiss aus Scherbenkrone,Scherbenkrone,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Driftfenster verbessert einen klar lesbaren Build-Aspekt und ist nur in Scherbenkrone im normalen Pool.,loot_affix_183,Kleiner Bauteil mit regionaler Handschrift aus Scherbenkrone.,Mod: Driftfenster aus Scherbenkrone,Scherbenkrone,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Echo-Reichweite verbessert einen klar lesbaren Build-Aspekt und ist nur in Scherbenkrone im normalen Pool.,loot_affix_184,Kleiner Bauteil mit regionaler Handschrift aus Scherbenkrone.,Mod: Echo-Reichweite aus Scherbenkrone,Scherbenkrone,Modsplitter,random_drop_affix,signatur
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Rammwinkel verbessert einen klar lesbaren Build-Aspekt und ist nur in Scherbenkrone im normalen Pool.,loot_affix_185,Kleiner Bauteil mit regionaler Handschrift aus Scherbenkrone.,Mod: Rammwinkel aus Scherbenkrone,Scherbenkrone,Modsplitter,random_drop_affix,veredelt
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Statusdauer verbessert einen klar lesbaren Build-Aspekt und ist nur in Scherbenkrone im normalen Pool.,loot_affix_186,Kleiner Bauteil mit regionaler Handschrift aus Scherbenkrone.,Mod: Statusdauer aus Scherbenkrone,Scherbenkrone,Modsplitter,random_drop_affix,selten
affix_mod,alle,"Dropt aus Elitegegnern, Welt-Events und versteckten Kisten der Region.",Sockelmod fuer Waffen oder Fahrzeuge: Koop-Funke verbessert einen klar lesbaren Build-Aspekt und ist nur in Scherbenkrone im normalen Pool.,loot_affix_187,Kleiner Bauteil mit regionaler Handschrift aus Scherbenkrone.,Mod: Koop-Funke aus Scherbenkrone,Scherbenkrone,Modsplitter,random_drop_affix,relikt
